SpaceEngineXtraSmallFreight,1000000,5762,10000,2881
SpaceEngineXtraSmallManeuver,1000000,5762,10000,2881
SpaceEngineXtraSmallMilitary,1000000,5762,10000,2881
SpaceEngineXtraSmallSafe,1000000,5762,10000,2881
Telemeter,1000000,6069,10000,3035
TerritoryScanner,1000000,3988515,10000,1994258
WeaponCannonExtraSmall1,1000000,5516,10000,2758
WeaponCannonLarge1,1000000,665190,10000,332595
WeaponCannonMedium1,1000000,119762,10000,59881
WeaponCannonSmall1,1000000,23113,10000,11557
WeaponLaserExtraSmall1,1000000,6188,10000,3094
WeaponLaserLarge1,1000000,777276,10000,388638
WeaponLaserMedium1,1000000,140230,10000,70115
WeaponLaserSmall1,1000000,26949,10000,13475
WeaponMissileExtraSmall1,1000000,5652,10000,2826
WeaponMissileLarge1,1000000,678818,10000,339409
WeaponMissileMedium1,1000000,123106,10000,61553
WeaponMissileSmall1,1000000,23885,10000,11943
WeaponRailgunExtraSmall1,1000000,6120,10000,3060
WeaponRailgunLarge1,1000000,731035,10000,365518
WeaponRailgunMedium1,1000000,132872,10000,66436
WeaponRailgunSmall1,1000000,25790,10000,12895
WindowProtectionLarge,1000000,47661,10000,23831
WindowProtectionMedium,1000000,23868,10000,11934
WindowProtectionSmall,1000000,11993,10000,5997
WindowProtectionXSmall,1000000,6022,10000,3011
XorOperator,1000000,2154,10000,1077
