ShieldGeneratorSmall,1000000,111690,10000,55845
SpaceEngineLargeFreight3,1000000,1655029,10000,827515
SpaceEngineLargeManeuver3,1000000,1655029,10000,827515
SpaceEngineLargeMilitary3,1000000,1655029,10000,827515
SpaceEngineLargeSafe3,1000000,1655029,10000,827515
SpaceEngineMediumFreight3,1000000,281824,10000,140912
SpaceEngineMediumManeuver3,1000000,281824,10000,140912
SpaceEngineMediumMilitary3,1000000,281824,10000,140912
SpaceEngineMediumSafe3,1000000,281824,10000,140912
SpaceEngineSmallFreight3,1000000,50698,10000,25349
SpaceEngineSmallManeuver3,1000000,50698,10000,25349
SpaceEngineSmallMilitary3,1000000,50698,10000,25349
SpaceEngineSmallSafe3,1000000,50698,10000,25349
SpaceEngineXtraLargeFreight3,1000000,10032852,10000,5016426
SpaceEngineXtraLargeManeuver3,1000000,10032852,10000,5016426
SpaceEngineXtraLargeMilitary3,1000000,10032852,10000,5016426
SpaceEngineXtraLargeSafe3,1000000,10032852,10000,5016426
SpaceEngineXtraSmallFreight3,1000000,13709,10000,6855
SpaceEngineXtraSmallManeuver3,1000000,13709,10000,6855
SpaceEngineXtraSmallMilitary3,1000000,13709,10000,6855
SpaceEngineXtraSmallSafe3,1000000,13709,10000,6855
SurrogatePodStation,1000000,54862,10000,27431
TransponderUnit,1000000,51621,10000,25811
WarpDrive,1000000,2868844,10000,1434422
WeaponCannonExtraSmallAgile3,1000000,13209,10000,6605
WeaponCannonExtraSmallDefense3,1000000,13209,10000,6605
WeaponCannonExtraSmallHeavy3,1000000,13209,10000,6605
WeaponCannonExtraSmallPrecision3,1000000,13209,10000,6605
WeaponCannonLargeAgile3,1000000,1620249,10000,810125
WeaponCannonLargeDefense3,1000000,1620249,10000,810125
WeaponCannonLargeHeavy3,1000000,1620249,10000,810125
WeaponCannonLargePrecision3,1000000,1620249,10000,810125
WeaponCannonMediumAgile3,1000000,275347,10000,137674
WeaponCannonMediumDefense3,1000000,275347,10000,137674
WeaponCannonMediumHeavy3,1000000,275347,10000,137674
WeaponCannonMediumPrecision3,1000000,275347,10000,137674
WeaponCannonSmallAgile3,1000000,49370,10000,24685
WeaponCannonSmallDefense3,1000000,49370,10000,24685
WeaponCannonSmallHeavy3,1000000,49370,10000,24685
WeaponCannonSmallPrecision3,1000000,49370,10000,24685
WeaponLaserExtraSmallAgile3,1000000,15592,10000,7796
WeaponLaserExtraSmallDefense3,1000000,15592,10000,7796
WeaponLaserExtraSmallHeavy3,1000000,15592,10000,7796
WeaponLaserExtraSmallPrecision3,1000000,15592,10000,7796
WeaponLaserLargeAgile3,1000000,1897547,10000,948774
WeaponLaserLargeDefense3,1000000,1897547,10000,948774
WeaponLaserLargeHeavy3,1000000,1897547,10000,948774
WeaponLaserLargePrecision3,1000000,1897547,10000,948774
WeaponLaserMediumAgile3,1000000,322649,10000,161325
WeaponLaserMediumDefense3,1000000,322649,10000,161325
WeaponLaserMediumHeavy3,1000000,322649,10000,161325
WeaponLaserMediumPrecision3,1000000,322649,10000,161325
WeaponLaserSmallAgile3,1000000,57657,10000,28829
WeaponLaserSmallDefense3,1000000,57657,10000,28829
WeaponLaserSmallHeavy3,1000000,57657,10000,28829
WeaponLaserSmallPrecision3,1000000,57657,10000,28829
WeaponMissileExtraSmallAgile3,1000000,13209,10000,6605
WeaponMissileExtraSmallDefense3,1000000,13209,10000,6605
WeaponMissileExtraSmallHeavy3,1000000,13209,10000,6605
WeaponMissileExtraSmallPrecision3,1000000,13209,10000,6605
WeaponMissileLargeAgile3,1000000,1614692,10000,807346
WeaponMissileLargeDefense3,1000000,1614692,10000,807346
WeaponMissileLargeHeavy3,1000000,1614692,10000,807346
WeaponMissileLargePrecision3,1000000,1614692,10000,807346
WeaponMissileMediumAgile3,1000000,276914,10000,138457
WeaponMissileMediumDefense3,1000000,276914,10000,138457
WeaponMissileMediumHeavy3,1000000,276914,10000,138457
WeaponMissileMediumPrecision3,1000000,276914,10000,138457
WeaponMissileSmallAgile3,1000000,49902,10000,24951
WeaponMissileSmallDefense3,1000000,49902,10000,24951
WeaponMissileSmallHeavy3,1000000,49902,10000,24951
WeaponMissileSmallPrecision3,1000000,49902,10000,24951
WeaponRailgunExtraSmallAgile3,1000000,14871,10000,7436
WeaponRailgunExtraSmallDefense3,1000000,14871,10000,7436
WeaponRailgunExtraSmallHeavy3,1000000,14871,10000,7436
WeaponRailgunExtraSmallPrecision3,1000000,14871,10000,7436
WeaponRailgunLargeAgile3,1000000,1800612,10000,900306
WeaponRailgunLargeDefense3,1000000,1800612,10000,900306
WeaponRailgunLargeHeavy3,1000000,1800612,10000,900306
WeaponRailgunLargePrecision3,1000000,1800612,10000,900306
WeaponRailgunMediumAgile3,1000000,311277,10000,155639
WeaponRailgunMediumDefense3,1000000,311277,10000,155639
WeaponRailgunMediumHeavy3,1000000,311277,10000,155639
WeaponRailgunMediumPrecision3,1000000,311277,10000,155639
WeaponRailgunSmallAgile3,1000000,56681,10000,28341
WeaponRailgunSmallDefense3,1000000,56681,10000,28341
WeaponRailgunSmallHeavy3,1000000,56681,10000,28341
WeaponRailgunSmallPrecision3,1000000,56681,10000,28341
