AmmoMissileMediumKineticAdvancedDefense,1000000,715,10000,358
AmmoMissileMediumKineticAdvancedHeavy,1000000,721,10000,361
AmmoMissileMediumKineticAdvancedPrecision,1000000,772,10000,386
AmmoMissileSmallAntimatterAdvancedAgile,1000000,417,10000,209
AmmoMissileSmallAntimatterAdvancedDefense,1000000,388,10000,194
AmmoMissileSmallAntimatterAdvancedHeavy,1000000,428,10000,214
AmmoMissileSmallAntimatterAdvancedPrecision,1000000,438,10000,219
AmmoMissileSmallKineticAdvancedAgile,1000000,364,10000,182
AmmoMissileSmallKineticAdvancedDefense,1000000,367,10000,184
AmmoMissileSmallKineticAdvancedHeavy,1000000,368,10000,184
AmmoMissileSmallKineticAdvancedPrecision,1000000,395,10000,198
AmmoRailgunExtraSmallAntimatterAdvancedAgile,1000000,216,10000,108
AmmoRailgunExtraSmallAntimatterAdvancedDefense,1000000,205,10000,103
AmmoRailgunExtraSmallAntimatterAdvancedHeavy,1000000,255,10000,128
AmmoRailgunExtraSmallAntimatterAdvancedPrecision,1000000,226,10000,113
AmmoRailgunExtraSmallElectromagneticAdvancedAgile,1000000,187,10000,94
AmmoRailgunExtraSmallElectromagneticAdvancedDefense,1000000,187,10000,94
AmmoRailgunExtraSmallElectromagneticAdvancedHeavy,1000000,186,10000,93
AmmoRailgunExtraSmallElectromagneticAdvancedPrecision,1000000,204,10000,102
AmmoRailgunLargeAntimatterAdvancedAgile,1000000,1581,10000,791
AmmoRailgunLargeAntimatterAdvancedDefense,1000000,1451,10000,726
AmmoRailgunLargeAntimatterAdvancedHeavy,1000000,1607,10000,804
AmmoRailgunLargeAntimatterAdvancedPrecision,1000000,1687,10000,844
AmmoRailgunLargeElectromagneticAdvancedAgile,1000000,1404,10000,702
AmmoRailgunLargeElectromagneticAdvancedDefense,1000000,1401,10000,701
AmmoRailgunLargeElectromagneticAdvancedHeavy,1000000,1432,10000,716
AmmoRailgunLargeElectromagneticAdvancedPrecision,1000000,1506,10000,753
AmmoRailgunMediumAntimatterAdvancedAgile,1000000,800,10000,400
AmmoRailgunMediumAntimatterAdvancedDefense,1000000,734,10000,367
AmmoRailgunMediumAntimatterAdvancedHeavy,1000000,818,10000,409
AmmoRailgunMediumAntimatterAdvancedPrecision,1000000,855,10000,428
AmmoRailgunMediumElectromagneticAdvancedAgile,1000000,714,10000,357
AmmoRailgunMediumElectromagneticAdvancedDefense,1000000,711,10000,356
AmmoRailgunMediumElectromagneticAdvancedHeavy,1000000,722,10000,361
AmmoRailgunMediumElectromagneticAdvancedPrecision,1000000,771,10000,386
AmmoRailgunSmallAntimatterAdvancedAgile,1000000,407,10000,204
AmmoRailgunSmallAntimatterAdvancedDefense,1000000,381,10000,191
AmmoRailgunSmallAntimatterAdvancedHeavy,1000000,421,10000,211
AmmoRailgunSmallAntimatterAdvancedPrecision,1000000,433,10000,217
AmmoRailgunSmallElectromagneticAdvancedAgile,1000000,357,10000,179
AmmoRailgunSmallElectromagneticAdvancedDefense,1000000,360,10000,180
AmmoRailgunSmallElectromagneticAdvancedHeavy,1000000,361,10000,181
AmmoRailgunSmallElectromagneticAdvancedPrecision,1000000,389,10000,195
