CoreUnitStatic128,1000000,125904,10000,62952
CoreUnitSpace32,1000000,1411,10000,706
RadialSpaceFuelTankMedium,1000000,35003,10000,17502
ScreenSignVLarge,1000000,5209,10000,2605
CoreUnitSpace64,1000000,24435,10000,12218
Sofa,1000000,1917,10000,959
SodiumScrap,1000000,308,10000,154
SlidingDoor,1000000,7294,10000,3647
StasisWeaponMedium,1000000,658766,10000,329383
Washbasin_S01,1000000,373,10000,187
SilverScrap,1000000,852,10000,426
SiliconScrap,1000000,160,10000,80
BigSlidingDoor,1000000,15226,10000,7613
ScreenSignHSmall,1000000,5209,10000,2605
ScreenSignHMedium,1000000,5209,10000,2605
ScreenSignHLarge,1000000,5209,10000,2605
Shower_S01,1000000,1039,10000,520
SpaceEngineLargeFreight,1000000,688640,10000,344320
Screen1x,1000000,5209,10000,2605
Screen2x,1000000,5209,10000,2605
ScreenSignHXSmall,1000000,5209,10000,2605
Screen3x,1000000,5209,10000,2605
RadarPVPSpaceMedium,1000000,136764,10000,68382
ScandiumScrap,1000000,1515,10000,758
BacDeco05,1000000,1704,10000,852
StabilizerLarge,1000000,227074,10000,113537
RadialRocketFuelTankXSmall,1000000,46430,10000,23215
HoverEngineLargeFreight,1000000,641272,10000,320636
RocketEngineSmall,1000000,12895,10000,6448
AtmosphericVerticalBoosterLargeFreight,1000000,667384,10000,333692
RocketEngineMedium,1000000,48323,10000,24162
RadialSpaceFuelLarge,1000000,201921,10000,100961
RetroEngine,1000000,1464,10000,732
RetroEngineMedium,1000000,7320,10000,3660
RemoteControl,1000000,3757,10000,1879
Wardrobe,1000000,1917,10000,959
ResurrectionNode,1000000,25899,10000,12950
Relay,1000000,959,10000,480
RetroEngineLarge,1000000,40007,10000,20004
Receiver,1000000,826,10000,413
LightVerticalMedium,1000000,5765,10000,2883
RadialRocketFuelTank,1000000,257531,10000,128766
ShipDoor01,1000000,40033,10000,20017
ReceiverSmall,1000000,24882,10000,12441
HoverEngineLargeUnderFreight,1000000,641272,10000,320636
RocketEngineLarge,1000000,268867,10000,134434
SpaceEngineXtraSmallSafe4,1000000,30968,10000,15484
ShieldGeneratorExtraSmallAdjuster,1000000,65829,10000,32915
ShieldGeneratorSmallAdjuster,1000000,252394,10000,126197
AtmosphericEngineLargeFreight,1000000,665190,10000,332595
SpaceEngineSmallSafe4,1000000,117183,10000,58592
AtmosphericEngineXtraSmallSafe4,1000000,28366,10000,14183
Adjunct_05,1000000,453,10000,227
LightVerticalXsmall,1000000,1012,10000,506
ScreenSignVMedium,1000000,5209,10000,2605
AtmosphericEngineSmallSafe4,1000000,104184,10000,52092
SpaceEngineMediumSafe4,1000000,647666,10000,323833
IndustryAssemblyL2,1000000,722556,10000,361278
IndustrySmelter4,1000000,609009,10000,304505
RadarPVPSpaceSmallQuickwired4,1000000,115432,10000,57716
RadarPVPSpaceSmallProtected4,1000000,115432,10000,57716
CoreUnitSpace128,1000000,519317,10000,259659
RadarPVPSpaceMediumProtected4,1000000,632971,10000,316486
RadarPVPSpaceMediumQuickwired4,1000000,632971,10000,316486
WeaponRailgunSmallPrecision4,1000000,118865,10000,59433
CoreUnitStatic256,1000000,690311,10000,345156
RadialRocketFuelTankMedium,1000000,1502890,10000,751445
WarpCellStandard,1000000,30255,10000,15128
WeaponMissileExtraSmallPrecision4,1000000,30069,10000,15035
IndustryRecycler4,1000000,642485,10000,321243
ShieldGeneratorMediumAdjuster,1000000,1170499,10000,585250
AtmosphericEngineMediumSafe4,1000000,574764,10000,287382
WeaponLaserExtraSmallPrecision4,1000000,31687,10000,15844
IndustryRefiner4,1000000,581617,10000,290809
RadarPVPSpaceLarge,1000000,752249,10000,376125
WeaponMissileMediumPrecision4,1000000,643780,10000,321890
WeaponCannonExtraSmallPrecision4,1000000,28502,10000,14251
WeaponCannonSmallPrecision4,1000000,104539,10000,52270
WeaponLaserSmallPrecision4,1000000,114542,10000,57271
WeaponRailgunExtraSmallPrecision4,1000000,31288,10000,15644
ReceiverMedium,1000000,310627,10000,155314
WeaponLaserMediumPrecision4,1000000,628372,10000,314186
WeaponMissileSmallPrecision4,1000000,115541,10000,57771
ContainerSmallOptimised4,1000000,252808,10000,126404
WeaponCannonMediumPrecision4,1000000,576556,10000,288278
ContainerMediumOptimised4,1000000,1157980,10000,578990
WeaponRailgunMediumPrecision4,1000000,656320,10000,328160
RadarPVPSpaceSmallPhasedarray4,1000000,115432,10000,57716
AtmosphericVerticalBoosterXtraSmallMilitary4,1000000,28960,10000,14480
RadarPVPSpaceMediumPhasedarray4,1000000,632971,10000,316486
StasisWeaponLarge,1000000,3829901,10000,1914951
AtmosphericVerticalBoosterSmallMilitary4,1000000,106923,10000,53462
SpaceEngineXtraSmallMilitary4,1000000,30968,10000,15484
ContainerLargeOptimised4,1000000,5769787,10000,2884894
SpaceEngineLargeSafe4,1000000,3772552,10000,1886276
AtmosphericVerticalBoosterMediumMilitary4,1000000,591669,10000,295835
SpaceEngineSmallMilitary4,1000000,117183,10000,58592
HoverEngineSmallMilitary4,1000000,103480,10000,51740
ContainerXLOptimised4,1000000,11530021,10000,5765011
SpaceEngineMediumMilitary4,1000000,647666,10000,323833
HoverEngineMediumMilitary4,1000000,580646,10000,290323
AtmosphericEngineXtraSmallMilitary4,1000000,28366,10000,14183
AtmosphericEngineSmallMilitary4,1000000,104184,10000,52092
RadarPVPSpaceLargeProtected4,1000000,3655648,10000,1827824
WeaponRailgunLargePrecision4,1000000,3815646,10000,1907823
WeaponMissileLargePrecision4,1000000,3751199,10000,1875600
AtmosphericVerticalBoosterXtraSmallManeuver4,1000000,28960,10000,14480
AtmosphericEngineMediumMilitary4,1000000,574764,10000,287382
AtmosphericVerticalBoosterSmallManeuver4,1000000,106923,10000,53462
WeaponCannonLargePrecision4,1000000,3349053,10000,1674527
SpaceEngineXtraLargeSafe,1000000,3942061,10000,1971031
SpaceEngineXtraSmallManeuver4,1000000,30968,10000,15484
SpaceEngineSmallManeuver4,1000000,117183,10000,58592
IndustryMetalwork4,1000000,633494,10000,316747
SpaceMiningUnit,1000000,5471024,10000,2735512
RadarPVPSpaceLargeQuickwired4,1000000,3655648,10000,1827824
AtmosphericVerticalBoosterMediumManeuver4,1000000,591669,10000,295835
AtmosphericEngineLargeSafe4,1000000,3340136,10000,1670068
HoverEngineSmallManeuver4,1000000,103480,10000,51740
AtmosphericEngineXtraSmallManeuver4,1000000,28366,10000,14183
AtmosphericEngineSmallManeuver4,1000000,104184,10000,52092
ContainerXXLOptimised4,1000000,30521282,10000,15260641
RadarPVPSpaceLargePhasedarray4,1000000,3655648,10000,1827824
SpaceEngineMediumManeuver4,1000000,647666,10000,323833
WeaponLaserLargePrecision4,1000000,3632121,10000,1816061
WeaponRailgunExtraSmallHeavy4,1000000,31288,10000,15644
AtmosphericVerticalBoosterLargeMilitary4,1000000,3454017,10000,1727009
WeaponRailgunSmallHeavy4,1000000,118865,10000,59433
WeaponMissileExtraSmallHeavy4,1000000,30069,10000,15035
HoverEngineMediumManeuver4,1000000,580646,10000,290323
WeaponMissileSmallHeavy4,1000000,115541,10000,57771
AtmosphericEngineMediumManeuver4,1000000,574764,10000,287382
WeaponLaserExtraSmallHeavy4,1000000,31687,10000,15844
WeaponLaserSmallHeavy4,1000000,114542,10000,57271
WeaponRailgunMediumHeavy4,1000000,656320,10000,328160
CoreUnitSpace256,1000000,5770624,10000,2885312
WeaponMissileMediumHeavy4,1000000,643780,10000,321890
WeaponCannonExtraSmallHeavy4,1000000,28502,10000,14251
WeaponCannonSmallHeavy4,1000000,104539,10000,52270
ShieldGeneratorLargeAdjuster,1000000,5755006,10000,2877503
IndustryHoneycomber4,1000000,633825,10000,316913
ContainerSmallGravityInverted4,1000000,277591,10000,138796
WarpDrive,1000000,2868844,10000,1434422
ContainerMediumGravityInverted4,1000000,1277345,10000,638673
HoverEngineLargeMilitary4,1000000,3407895,10000,1703948
SpaceEngineLargeMilitary4,1000000,3772552,10000,1886276
AtmosphericVerticalBoosterXtraSmallFreight4,1000000,28960,10000,14480
WeaponLaserMediumHeavy4,1000000,628372,10000,314186
AtmosphericVerticalBoosterSmallFreight4,1000000,106923,10000,53462
WeaponCannonMediumHeavy4,1000000,576556,10000,288278
PlasmaExtractor1,1000000,5953540,10000,2976770
SpaceEngineXtraSmallFreight4,1000000,30968,10000,15484
HoverEngineLargeUnderMilitary4,1000000,3407895,10000,1703948
SpaceEngineSmallFreight4,1000000,117183,10000,58592
AtmosphericEngineLargeMilitary4,1000000,3340136,10000,1670068
ContainerLargeGravityInverted4,1000000,6280962,10000,3140481
IndustryGlass4,1000000,646176,10000,323088
HoverEngineSmallFreight4,1000000,103480,10000,51740
AtmosphericVerticalBoosterMediumFreight4,1000000,591669,10000,295835
AtmosphericEngineXtraSmallFreight4,1000000,28366,10000,14183
AtmosphericEngineSmallFreight4,1000000,104184,10000,52092
SpaceEngineMediumFreight4,1000000,647666,10000,323833
HoverEngineMediumFreight4,1000000,580646,10000,290323
AtmosphericVerticalBoosterLargeManeuver4,1000000,3454017,10000,1727009
WeaponRailgunExtraSmallDefense4,1000000,31288,10000,15644
ContainerXLGravityInverted4,1000000,12556422,10000,6278211
WeaponRailgunSmallDefense4,1000000,118865,10000,59433
AtmosphericEngineMediumFreight4,1000000,574764,10000,287382
WeaponMissileExtraSmallDefense4,1000000,30069,10000,15035
IndustryElectronics4,1000000,591787,10000,295894
WeaponMissileSmallDefense4,1000000,115541,10000,57771
SpaceEngineXtraLargeMilitary,1000000,3942061,10000,1971031
HoverEngineLargeUnderManeuver4,1000000,3407895,10000,1703948
AtmosphericEngineLargeManeuver4,1000000,3340136,10000,1670068
WeaponLaserExtraSmallDefense4,1000000,31687,10000,15844
WeaponRailgunMediumDefense4,1000000,656320,10000,328160
WeaponCannonExtraSmallDefense4,1000000,28502,10000,14251
SpaceEngineLargeManeuver4,1000000,3772552,10000,1886276
WeaponLaserSmallDefense4,1000000,114542,10000,57271
WeaponCannonSmallDefense4,1000000,104539,10000,52270
HoverEngineLargeManeuver4,1000000,3407895,10000,1703948
WeaponMissileMediumDefense4,1000000,643780,10000,321890
ShieldGeneratorExtraSmallFlat,1000000,65829,10000,32915
WeaponMissileLargeHeavy4,1000000,3751199,10000,1875600
WeaponLaserMediumDefense4,1000000,628372,10000,314186
WeaponCannonMediumDefense4,1000000,576556,10000,288278
IndustryAssemblyXS4,1000000,30634,10000,15317
IndustryAssemblyS4,1000000,114417,10000,57209
ShieldGeneratorSmallFlat,1000000,252394,10000,126197
WeaponRailgunLargeHeavy4,1000000,3815646,10000,1907823
WeaponRailgunExtraSmallAgile4,1000000,31288,10000,15644
IndustryChemical4,1000000,581617,10000,290809
MiningUnitLarge4,1000000,5471024,10000,2735512
WeaponRailgunSmallAgile4,1000000,118865,10000,59433
WeaponMissileExtraSmallAgile4,1000000,30069,10000,15035
WeaponCannonLargeHeavy4,1000000,3349053,10000,1674527
WeaponMissileSmallAgile4,1000000,115541,10000,57771
WeaponLaserLargeHeavy4,1000000,3632121,10000,1816061
WeaponLaserExtraSmallAgile4,1000000,31687,10000,15844
AtmosphericVerticalBoosterLargeFreight4,1000000,3454017,10000,1727009
IndustryAssemblyM4,1000000,634544,10000,317272
WeaponLaserSmallAgile4,1000000,114542,10000,57271
WeaponCannonExtraSmallAgile4,1000000,28502,10000,14251
WeaponRailgunMediumAgile4,1000000,656320,10000,328160
WeaponCannonSmallAgile4,1000000,104539,10000,52270
HoverEngineLargeFreight4,1000000,3407895,10000,1703948
WeaponMissileMediumAgile4,1000000,643780,10000,321890
ShieldGeneratorExtraSmallVenter,1000000,65829,10000,32915
SpaceEngineXtraLargeFreight,1000000,3942061,10000,1971031
ShieldGeneratorMediumFlat,1000000,1170499,10000,585250
WeaponLaserMediumAgile4,1000000,628372,10000,314186
WeaponRailgunExtraSmall1,1000000,6120,10000,3060
WeaponRailgunSmall1,1000000,25790,10000,12895
AmmoRailgunExtraSmallElectromagneticAdvancedPrecision,1000000,204,10000,102
AmmoRailgunSmallElectromagneticAdvancedPrecision,1000000,389,10000,195
AmmoRailgunMediumElectromagneticAdvancedPrecision,1000000,771,10000,386
AmmoRailgunLargeElectromagneticAdvancedPrecision,1000000,1506,10000,753
AmmoRailgunExtraSmallAntimatterAdvancedPrecision,1000000,226,10000,113
AmmoRailgunSmallAntimatterAdvancedPrecision,1000000,433,10000,217
AmmoRailgunMediumAntimatterAdvancedPrecision,1000000,855,10000,428
AmmoRailgunLargeAntimatterAdvancedPrecision,1000000,1687,10000,844
IndustryAssemblyXL2,1000000,4088845,10000,2044423
WeaponCannonMediumAgile4,1000000,576556,10000,288278
ShieldGeneratorSmallVenter,1000000,252394,10000,126197
AmmoRailgunSmallElectromagneticAdvancedHeavy,1000000,361,10000,181
HoverEngineLargeUnderFreight4,1000000,3407895,10000,1703948
AmmoRailgunExtraSmallElectromagneticAdvancedHeavy,1000000,186,10000,93
AmmoRailgunMediumElectromagneticAdvancedHeavy,1000000,722,10000,361
AmmoRailgunExtraSmallAntimatterAdvancedHeavy,1000000,255,10000,128
AmmoRailgunSmallAntimatterAdvancedHeavy,1000000,421,10000,211
AmmoRailgunMediumAntimatterAdvancedHeavy,1000000,818,10000,409
AmmoRailgunExtraSmallElectromagneticUncommon,1000000,76,10000,38
AmmoRailgunSmallElectromagneticUncommon,1000000,145,10000,73
AmmoRailgunLargeAntimatterAdvancedHeavy,1000000,1607,10000,804
AmmoRailgunMediumElectromagneticUncommon,1000000,286,10000,143
AmmoRailgunLargeElectromagneticAdvancedHeavy,1000000,1432,10000,716
AtmosphericEngineLargeFreight4,1000000,3340136,10000,1670068
AmmoRailgunExtraSmallElectromagneticAdvancedDefense,1000000,187,10000,94
AmmoRailgunSmallElectromagneticAdvancedDefense,1000000,360,10000,180
AmmoRailgunMediumElectromagneticAdvancedDefense,1000000,711,10000,356
AmmoRailgunExtraSmallAntimatterAdvancedDefense,1000000,205,10000,103
AmmoRailgunLargeElectromagneticUncommon,1000000,567,10000,284
AmmoRailgunLargeElectromagneticAdvancedDefense,1000000,1401,10000,701
AmmoRailgunExtraSmallAntimatterUncommon,1000000,84,10000,42
AmmoRailgunSmallAntimatterAdvancedDefense,1000000,381,10000,191
AmmoRailgunMediumAntimatterAdvancedDefense,1000000,734,10000,367
AmmoRailgunSmallAntimatterUncommon,1000000,160,10000,80
AmmoRailgunLargeAntimatterAdvancedDefense,1000000,1451,10000,726
AmmoRailgunExtraSmallElectromagneticAdvancedAgile,1000000,187,10000,94
AmmoRailgunMediumAntimatterUncommon,1000000,315,10000,158
AmmoRailgunLargeAntimatterUncommon,1000000,627,10000,314
AmmoRailgunSmallElectromagneticAdvancedAgile,1000000,357,10000,179
ContainerXXLGravityInverted4,1000000,32695222,10000,16347611
AmmoRailgunExtraSmallAntimatterAdvancedAgile,1000000,216,10000,108
AmmoRailgunMediumElectromagneticAdvancedAgile,1000000,714,10000,357
AmmoRailgunSmallAntimatterAdvancedAgile,1000000,407,10000,204
AmmoRailgunMediumAntimatterAdvancedAgile,1000000,800,10000,400
ProgrammingBoard,1000000,1225,10000,613
PressureTile,1000000,1145,10000,573
AmmoRailgunLargeElectromagneticAdvancedAgile,1000000,1404,10000,702
BacDeco02,1000000,1704,10000,852
PlantDeco05,1000000,293,10000,147
PlantDeco04,1000000,293,10000,147
PlantDeco03,1000000,293,10000,147
PlantDeco02,1000000,293,10000,147
PlantDeco01,1000000,293,10000,147
BacDeco01,1000000,1704,10000,852
ProjectorHologramPlanet1,1000000,905,10000,453
PlantDeco01,1000000,1624,10000,812
AmmoRailgunLargeAntimatterAdvancedAgile,1000000,1581,10000,791
BigHologramPlanet1,1000000,4286,10000,2143
Industry3DPrinter4,1000000,590010,10000,295005
SpaceEngineXtraLargeManeuver,1000000,3942061,10000,1971031
PipeCrossMedium,1000000,91671,10000,45836
MissionContainerXS,1000000,13605,10000,6803
PipeCornerMedium,1000000,91671,10000,45836
PipeLine04Medium,1000000,91671,10000,45836
Painting02,1000000,5218,10000,2609
PipeLine03Medium,1000000,91671,10000,45836
WeaponRailgunMedium1,1000000,132872,10000,66436
PipeLine02Medium,1000000,91671,10000,45836
OrOperator,1000000,1947,10000,974
NightStand,1000000,373,10000,187
MissionContainerS,1000000,69383,10000,34692
NavigatorChair,1000000,1917,10000,959
Chair,1000000,799,10000,400
NickelScrap,1000000,852,10000,426
NotOperator,1000000,1947,10000,974
NorOperator,1000000,1914,10000,957
NandOperator,1000000,1914,10000,957
MissionContainerM,1000000,384535,10000,192268
Nitron,1000000,18,10000,9
ScreenBruteTransparentS,1000000,5209,10000,2605
ScreenBruteTransparentXS,1000000,5209,10000,2605
WeaponRailgunLargeDefense4,1000000,3815646,10000,1907823
ScreenBruteTransparentM,1000000,5209,10000,2605
ScreenBruteXS,1000000,5209,10000,2605
ScreenBruteM,1000000,5209,10000,2605
WeaponMissileExtraSmall1,1000000,5652,10000,2826
ScreenBruteTransparentL,1000000,22016,10000,11008
AmmoMissileExtraSmallKineticAdvancedPrecision,1000000,206,10000,103
AmmoMissileSmallKineticAdvancedPrecision,1000000,395,10000,198
ScreenBruteL,1000000,22016,10000,11008
PipeLine01Medium,1000000,91671,10000,45836
AmmoMissileMediumKineticAdvancedPrecision,1000000,772,10000,386
AmmoMissileExtraSmallAntimatterAdvancedPrecision,1000000,225,10000,113
AmmoMissileLargeKineticAdvancedPrecision,1000000,1512,10000,756
AmmoMissileSmallAntimatterAdvancedPrecision,1000000,438,10000,219
WeaponMissileSmall1,1000000,23885,10000,11943
AmmoMissileMediumAntimatterAdvancedPrecision,1000000,863,10000,432
AmmoMissileLargeAntimatterAdvancedPrecision,1000000,1702,10000,851
AmmoMissileExtraSmallKineticUncommon,1000000,94,10000,47
AmmoMissileSmallKineticUncommon,1000000,142,10000,71
SpaceEngineLargeFreight4,1000000,3772552,10000,1886276
AmmoMissileMediumKineticUncommon,1000000,281,10000,141
AmmoMissileExtraSmallKineticAdvancedHeavy,1000000,191,10000,96
AmmoMissileLargeKineticUncommon,1000000,546,10000,273
AmmoMissileSmallKineticAdvancedHeavy,1000000,368,10000,184
AmmoMissileExtraSmallAntimatterAdvancedHeavy,1000000,219,10000,110
AmmoMissileSmallAntimatterAdvancedHeavy,1000000,428,10000,214
AmmoMissileLargeKineticAdvancedHeavy,1000000,1433,10000,717
MissionContainerL,1000000,767915,10000,383958
AmmoMissileMediumAntimatterAdvancedHeavy,1000000,827,10000,414
AmmoMissileMediumKineticAdvancedHeavy,1000000,721,10000,361
AmmoMissileExtraSmallKineticAdvancedDefense,1000000,189,10000,95
AmmoMissileMediumKineticAdvancedDefense,1000000,715,10000,358
AmmoMissileLargeAntimatterAdvancedHeavy,1000000,1621,10000,811
AmmoMissileSmallKineticAdvancedDefense,1000000,367,10000,184
AmmoMissileExtraSmallAntimatterAdvancedDefense,1000000,204,10000,102
AmmoMissileSmallAntimatterAdvancedDefense,1000000,388,10000,194
AmmoMissileMediumAntimatterAdvancedDefense,1000000,742,10000,371
AmmoMissileExtraSmallAntimatterUncommon,1000000,84,10000,42
AmmoMissileSmallAntimatterUncommon,1000000,157,10000,79
AmmoMissileMediumAntimatterUncommon,1000000,310,10000,155
AmmoMissileLargeKineticAdvancedDefense,1000000,1406,10000,703
AmmoMissileLargeAntimatterAdvancedDefense,1000000,1463,10000,732
AmmoMissileExtraSmallKineticAdvancedAgile,1000000,192,10000,96
AmmoMissileSmallKineticAdvancedAgile,1000000,364,10000,182
AmmoMissileLargeAntimatterUncommon,1000000,608,10000,304
AmmoMissileMediumKineticAdvancedAgile,1000000,713,10000,357
AmmoMissileExtraSmallAntimatterAdvancedAgile,1000000,215,10000,108
AmmoMissileSmallAntimatterAdvancedAgile,1000000,417,10000,209
AmmoMissileMediumAntimatterAdvancedAgile,1000000,808,10000,404
ManualSwitch,1000000,826,10000,413
AmmoMissileLargeKineticAdvancedAgile,1000000,1406,10000,703
ManualButtonSmall,1000000,826,10000,413
